genre,title,href,author,author_href,difficulty,raiting
Mystery / Thriller,The Hanging of Jordan Nickler,https://chooseyourstory.com/story/The_Hanging_of_Jordan_Nickler.aspx,Jacoder23,https://chooseyourstory.com/member/?Username=Jacoder23,6,4.17
Mystery / Thriller,The Murder at the Museum,https://chooseyourstory.com/story/The_Murder_at_the_Museum.aspx,WASP,https://chooseyourstory.com/member/?Username=WASP,3,3.95
Mystery / Thriller,The Murder Mystery,https://chooseyourstory.com/story/The_Murder_Mystery.aspx,mr.xcentrix,https://chooseyourstory.com/member/?Username=mr.xcentrix,3,4.28
Mystery / Thriller,The Murdered Official,https://chooseyourstory.com/story/The_Murdered_Official.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,6.25
Mystery / Thriller,The Murderous Masseur,https://chooseyourstory.com/story/The_Murderous_Masseur.aspx,whatamigoodatlol,https://chooseyourstory.com/member/?Username=whatamigoodatlol,5,4.55
Mystery / Thriller,The Object,https://chooseyourstory.com/story/The_Object.aspx,tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,2,5.89
Mystery / Thriller,The Panic Room,https://chooseyourstory.com/story/The_Panic_Room.aspx,tjwilliams555,https://chooseyourstory.com/member/?Username=tjwilliams555,5,4.70
Mystery / Thriller,The Phone Call,https://chooseyourstory.com/story/The_Phone_Call.aspx,TrueParanormal,https://chooseyourstory.com/member/?Username=TrueParanormal,1,3.89
Mystery / Thriller,The Quiet Mountain,https://chooseyourstory.com/story/The_Quiet_Mountain.aspx,SicklyJaguar,https://chooseyourstory.com/member/?Username=SicklyJaguar,3,3.63
Mystery / Thriller,The Screaming Skull,https://chooseyourstory.com/story/The_Screaming_Skull.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.01
Mystery / Thriller,The Tapestry,https://chooseyourstory.com/story/The_Tapestry.aspx,Equilibrium,https://chooseyourstory.com/member/?Username=Equilibrium,5,3.36
Mystery / Thriller,The Time Machine Episode 1: Time Travel,https://chooseyourstory.com/story/The_Time_Machine_Episode_1_0x3a___Time_Travel.aspx,Rodney,https://chooseyourstory.com/member/?Username=Rodney,4,3.62
Mystery / Thriller,The Wormtongue Journals: Book One,https://chooseyourstory.com/story/The_Wormtongue_Journals_0x3a__Book_One.aspx,Advcom,https://chooseyourstory.com/member/?Username=Advcom,3,3.07
Mystery / Thriller,Woolf stone,https://chooseyourstory.com/story/Woolf_stone.aspx,Lovelywoods,https://chooseyourstory.com/member/?Username=Lovelywoods,3,3.34
Mystery / Thriller,You!,https://chooseyourstory.com/story/You!.aspx,Zero,https://chooseyourstory.com/member/?Username=Zero,4,3.55
Family Friendly,A Day In The Life of A Slice of Bread,https://chooseyourstory.com/story/A_Day_In_The_Life_of_A_Slice_of_Bread.aspx,sleepy,https://chooseyourstory.com/member/?Username=sleepy,3,3.74
Family Friendly,A Fowl Problem,https://chooseyourstory.com/story/A_Fowl_Problem.aspx,Ourobolus,https://chooseyourstory.com/member/?Username=Ourobolus,3,4.09
Family Friendly,A Pug's Purpose,https://chooseyourstory.com/story/A_Pug's_Purpose.aspx,Hgundy101,https://chooseyourstory.com/member/?Username=Hgundy101,6,3.42
Family Friendly,Adventures of a Cute Cat: A Poem,https://chooseyourstory.com/story/Adventures_of_a_Cute_Cat_0x3a__A_Poem.aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,2,3.77
Family Friendly,Alone in the Forest,https://chooseyourstory.com/story/Alone_in_the_Forest.aspx,pinkalily21,https://chooseyourstory.com/member/?Username=pinkalily21,2,3.53
Family Friendly,Appearance vs. Reality,https://chooseyourstory.com/story/Appearance_vs_0x2e__Reality.aspx,PlaguedAnarchy,https://chooseyourstory.com/member/?Username=PlaguedAnarchy,1,4.02
Family Friendly,Away to a Hill,https://chooseyourstory.com/story/Away_to_a_Hill.aspx,JeffreyJabs,https://chooseyourstory.com/member/?Username=JeffreyJabs,1,3.80
Family Friendly,Big Time,https://chooseyourstory.com/story/Big_Time.aspx,Mina,https://chooseyourstory.com/member/?Username=Mina,6,4.78
Family Friendly,Breaker,https://chooseyourstory.com/story/Breaker.aspx,Mystic_Warrior,https://chooseyourstory.com/member/?Username=Mystic_Warrior,4,6.30
Family Friendly,Broken Wings,https://chooseyourstory.com/story/Broken_Wings.aspx,HowOriginal,https://chooseyourstory.com/member/?Username=HowOriginal,2,3.51
Family Friendly,Capture the Flag,https://chooseyourstory.com/story/Capture_the_Flag.aspx,Gryphon,https://chooseyourstory.com/member/?Username=Gryphon,2,4.78
Family Friendly,Cat's Day,https://chooseyourstory.com/story/Cat's_Day.aspx,NinaB.R.,https://chooseyourstory.com/member/?Username=NinaB.R.,1,3.35
Family Friendly,Creatures of the Snow,https://chooseyourstory.com/story/Creatures_of_the_Snow.aspx,Bill_Ingersoll,https://chooseyourstory.com/member/?Username=Bill_Ingersoll,3,6.13
Family Friendly,Day of the Dog,https://chooseyourstory.com/story/Day_of_the_Dog.aspx,Secretstarz7,https://chooseyourstory.com/member/?Username=Secretstarz7,2,4.21
Family Friendly,Elvis At The Beauty Contest,https://chooseyourstory.com/story/Elvis_At_The_Beauty_Contest.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,1,5.34
Family Friendly,Empathy,https://chooseyourstory.com/story/Empathy.aspx,GenericUsername,https://chooseyourstory.com/member/?Username=GenericUsername,2,3.47
Family Friendly,Find Coco the Elephant!,https://chooseyourstory.com/story/Find_Coco_the_Elephant!.aspx,MegLuvMTrench,https://chooseyourstory.com/member/?Username=MegLuvMTrench,3,3.51
Family Friendly,Horsing Around,https://chooseyourstory.com/story/Horsing_Around.aspx,Sloe,https://chooseyourstory.com/member/?Username=Sloe,3,3.18
Family Friendly,Imagination,https://chooseyourstory.com/story/Imagination.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,3,6.12
Family Friendly,Inepta Academy,https://chooseyourstory.com/story/Inepta_Academy.aspx,Killa_Robot,https://chooseyourstory.com/member/?Username=Killa_Robot,4,5.66
Family Friendly,Ineptitude 2: ELECTRIC BOOGALOO,https://chooseyourstory.com/story/Ineptitude_2_0x3a__ELECTRIC_BOOGALOO.aspx,Cricket,https://chooseyourstory.com/member/?Username=Cricket,1,5.44
Family Friendly,Kingdom Conquest,https://chooseyourstory.com/story/Kingdom_Conquest.aspx,Wf2dom,https://chooseyourstory.com/member/?Username=Wf2dom,3,4.22
Family Friendly,Master Of Strings,https://chooseyourstory.com/story/Master_Of_Strings.aspx,Hanna_The_Panda,https://chooseyourstory.com/member/?Username=Hanna_The_Panda,1,5.07
Family Friendly,Squirrel Life 1,https://chooseyourstory.com/story/Squirrel_Life_1.aspx,Brotherhamster,https://chooseyourstory.com/member/?Username=Brotherhamster,2,3.64
Family Friendly,Surviving Pre-School,https://chooseyourstory.com/story/Surviving_Pre-School.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,2,5.08
Family Friendly,The Adventures of Rory Thorn in Math Class,https://chooseyourstory.com/story/The_Adventures_of_Rory_Thorn_in_Math_Class.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,4.70
Family Friendly,The Boy Who Died From Eating All His Vegetables,https://chooseyourstory.com/story/The_Boy_Who_Died_From_Eating_All_His_Vegetables.aspx,WhatTheFabala,https://chooseyourstory.com/member/?Username=WhatTheFabala,2,4.24
Family Friendly,The Brave Polar Bears,https://chooseyourstory.com/story/The_Brave_Polar_Bears.aspx,lopz66,https://chooseyourstory.com/member/?Username=lopz66,5,4.66
Family Friendly,The Butter Bear,https://chooseyourstory.com/story/The_Butter_Bear.aspx,pugpup1,https://chooseyourstory.com/member/?Username=pugpup1,1,4.74
Family Friendly,The Capi's Band & the Missing Instruments,https://chooseyourstory.com/story/The_Capi's_Band__0x26__the_Missing_Instruments.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,2,4.96
Family Friendly,The Cat and the Crow,https://chooseyourstory.com/story/The_Cat_and_the_Crow.aspx,Crescentstar,https://chooseyourstory.com/member/?Username=Crescentstar,4,5.26
Family Friendly,The Dreamcage,https://chooseyourstory.com/story/The_Dreamcage.aspx,TheSophia,https://chooseyourstory.com/member/?Username=TheSophia,3,3.79
Family Friendly,The Happiness Game,https://chooseyourstory.com/story/The_Happiness_Game.aspx,TheONeLol265,https://chooseyourstory.com/member/?Username=TheONeLol265,3,4.74
Family Friendly,The Jungle Book,https://chooseyourstory.com/story/The_Jungle_Book.aspx,ApprenticePortentous,https://chooseyourstory.com/member/?Username=ApprenticePortentous,5,4.78
Family Friendly,The Last At-Bat,https://chooseyourstory.com/story/The_Last_At-Bat.aspx,herbwagner,https://chooseyourstory.com/member/?Username=herbwagner,3,3.72
Family Friendly,The Mayoral Campaign,https://chooseyourstory.com/story/The_Mayoral_Campaign.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,6,5.13
Family Friendly,The Sea of Legends,https://chooseyourstory.com/story/The_Sea_of_Legends.aspx,Gryphon,https://chooseyourstory.com/member/?Username=Gryphon,2,4.86
Family Friendly,The Virtual Reality Game,https://chooseyourstory.com/story/The_Virtual_Reality_Game.aspx,Conneth,https://chooseyourstory.com/member/?Username=Conneth,5,3.33
Family Friendly,To Make a Sandwich,https://chooseyourstory.com/story/To_Make_a_Sandwich.aspx,ohnoesitstori,https://chooseyourstory.com/member/?Username=ohnoesitstori,3,4.48
Family Friendly,TV Show: Madness of Seal,https://chooseyourstory.com/story/TV_Show_0x3a__Madness_of_Seal.aspx,royshen34,https://chooseyourstory.com/member/?Username=royshen34,1,4.25
Family Friendly,Uneasy Lies the Head,https://chooseyourstory.com/story/Uneasy_Lies_the_Head.aspx,Camelon,https://chooseyourstory.com/member/?Username=Camelon,2,5.27
Family Friendly,Welcome to Camp,https://chooseyourstory.com/story/Welcome_to_Camp.aspx,jtanopo,https://chooseyourstory.com/member/?Username=jtanopo,4,4.18
Family Friendly,Wolves,https://chooseyourstory.com/story/Wolves.aspx,Equilibrium,https://chooseyourstory.com/member/?Username=Equilibrium,6,4.25
Family Friendly,You are a Fish,https://chooseyourstory.com/story/You_are_a_Fish.aspx,NinjaTetra,https://chooseyourstory.com/member/?Username=NinjaTetra,3,3.15
Historical,4-Simplex,https://chooseyourstory.com/story/4-Simplex.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,4,4.36
Historical,Braak the Briton (Redux Edition),https://chooseyourstory.com/story/Braak_the_Briton_(Redux_Edition).aspx,redstorm,https://chooseyourstory.com/member/?Username=redstorm,5,5.35
Historical,Can Anybody Escape?,https://chooseyourstory.com/story/Can_Anybody_Escape_0x3f_.aspx,TheHiddenSmile,https://chooseyourstory.com/member/?Username=TheHiddenSmile,3,3.55
Historical,Clearstone,https://chooseyourstory.com/story/Clearstone.aspx,Shadowdrake27,https://chooseyourstory.com/member/?Username=Shadowdrake27,3,4.80
Historical,Dreams of Plague,https://chooseyourstory.com/story/Dreams_of_Plague.aspx,megzahill,https://chooseyourstory.com/member/?Username=megzahill,1,4.04
Historical,"Hastings, 1066: Aftermath","https://chooseyourstory.com/story/Hastings,_1066_0x3a__Aftermath.aspx",TheWriterInTheDark,https://chooseyourstory.com/member/?Username=TheWriterInTheDark,3,7.21
Historical,Magno,https://chooseyourstory.com/story/Magno.aspx,EbonVasilis,https://chooseyourstory.com/member/?Username=EbonVasilis,6,6.01
Historical,Not so Quiet on the Western Front,https://chooseyourstory.com/story/Not_so_Quiet_on_the_Western_Front.aspx,zdagen,https://chooseyourstory.com/member/?Username=zdagen,2,3.68
Historical,Rum Runner's Tale,https://chooseyourstory.com/story/Rum_Runner's_Tale.aspx,Omnipixil,https://chooseyourstory.com/member/?Username=Omnipixil,4,4.13
Historical,Shostakovich,https://chooseyourstory.com/story/Shostakovich.aspx,betaband,https://chooseyourstory.com/member/?Username=betaband,3,4.36
Historical,Subzero,https://chooseyourstory.com/story/Subzero.aspx,Frontierloc,https://chooseyourstory.com/member/?Username=Frontierloc,2,4.48
Historical,The Christmas Crossing,https://chooseyourstory.com/story/The_Christmas_Crossing.aspx,Axxius,https://chooseyourstory.com/member/?Username=Axxius,5,5.21
Historical,The Lost Expedition (1),https://chooseyourstory.com/story/The_Lost_Expedition_(1).aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,3,5.58
Historical,The Lost Expedition (2),https://chooseyourstory.com/story/The_Lost_Expedition_(2).aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.17
Historical,The Price of Freedom: Innocence Lost,https://chooseyourstory.com/story/The_Price_of_Freedom_0x3a__Innocence_Lost.aspx,Avery_Moore,https://chooseyourstory.com/member/?Username=Avery_Moore,6,7.40
Historical,The Reign of Terror,https://chooseyourstory.com/story/The_Reign_of_Terror.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.39
Historical,The Sanguine and Blackbeard's Cutlass,https://chooseyourstory.com/story/The_Sanguine_and_Blackbeard's_Cutlass.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.60
Historical,The Siberian,https://chooseyourstory.com/story/The_Siberian_.aspx,Yummyfood,https://chooseyourstory.com/member/?Username=Yummyfood,3,4.78
Historical,The wolves of the sea,https://chooseyourstory.com/story/The_wolves_of_the_sea.aspx,Yummyfood,https://chooseyourstory.com/member/?Username=Yummyfood,3,4.00
Historical,Twin Arrows,https://chooseyourstory.com/story/Twin_Arrows.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,6,6.10
Historical,Undermined,https://chooseyourstory.com/story/Undermined.aspx,DrowningWhale,https://chooseyourstory.com/member/?Username=DrowningWhale,5,4.47
Historical,Vindicta,https://chooseyourstory.com/story/Vindicta.aspx,ericyopy,https://chooseyourstory.com/member/?Username=ericyopy,2,4.77
Historical,Warlords: Strategic Conquest,https://chooseyourstory.com/story/Warlords_0x3a__Strategic_Conquest.aspx,urnam0,https://chooseyourstory.com/member/?Username=urnam0,4,5.79
Historical,What Triumph Looks Like,https://chooseyourstory.com/story/What_Triumph_Looks_Like.aspx,Bismarck33,https://chooseyourstory.com/member/?Username=Bismarck33,3,3.46
Puzzles / Games,5 Floors,https://chooseyourstory.com/story/5_Floors.aspx,cMitchell3,https://chooseyourstory.com/member/?Username=cMitchell3,5,3.69
Puzzles / Games,6-Door Puzzle,https://chooseyourstory.com/story/6-Door_Puzzle.aspx,325boy,https://chooseyourstory.com/member/?Username=325boy,5,3.23
Puzzles / Games,"8 goals, 28 rolls","https://chooseyourstory.com/story/8_goals,_28_rolls.aspx",tsmpaul,https://chooseyourstory.com/member/?Username=tsmpaul,1,5.56
Puzzles / Games,A Stack of Cats,https://chooseyourstory.com/story/A_Stack_of_Cats.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,7,6.20
Puzzles / Games,Aenigma Academy,https://chooseyourstory.com/story/Aenigma_Academy.aspx,greenBean,https://chooseyourstory.com/member/?Username=greenBean,5,3.65
Puzzles / Games,Blackwell's Diamonds,https://chooseyourstory.com/story/Blackwell's_Diamonds.aspx,ViolinAndDeerstalker,https://chooseyourstory.com/member/?Username=ViolinAndDeerstalker,4,5.49
Puzzles / Games,Castle Conundrum,https://chooseyourstory.com/story/Castle_Conundrum.aspx,BenCrucifix,https://chooseyourstory.com/member/?Username=BenCrucifix,6,4.63
Puzzles / Games,ChooseYourLife,https://chooseyourstory.com/story/ChooseYourLife.aspx,Meadow,https://chooseyourstory.com/member/?Username=Meadow,1,3.43
Puzzles / Games,Chuck Norris Quiz,https://chooseyourstory.com/story/Chuck_Norris_Quiz.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,2,5.69
Puzzles / Games,Cows vs. Aliens!,https://chooseyourstory.com/story/Cows_vs_0x2e__Aliens!.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,5,6.69
Puzzles / Games,Crab Arena!,https://chooseyourstory.com/story/Crab_Arena!.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,3,5.81
Puzzles / Games,Cryptode,https://chooseyourstory.com/story/Cryptode.aspx,solostrike,https://chooseyourstory.com/member/?Username=solostrike,8,5.42
Puzzles / Games,Dad's Birthday Adventure,https://chooseyourstory.com/story/Dad's_Birthday_Adventure.aspx,LegendaryLoris,https://chooseyourstory.com/member/?Username=LegendaryLoris,3,3.83
Puzzles / Games,Defuse,https://chooseyourstory.com/story/Defuse.aspx,West_0912,https://chooseyourstory.com/member/?Username=West_0912,4,4.14
Puzzles / Games,Delve!,https://chooseyourstory.com/story/Delve!.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,3,6.89
Puzzles / Games,Digging Files,https://chooseyourstory.com/story/Digging_Files.aspx,SirBakaTheFifth,https://chooseyourstory.com/member/?Username=SirBakaTheFifth,4,4.03
Puzzles / Games,Disney Trivia Quiz,https://chooseyourstory.com/story/Disney_Trivia_Quiz.aspx,Briar_Rose,https://chooseyourstory.com/member/?Username=Briar_Rose,4,5.59
Puzzles / Games,Escape (Strategy),https://chooseyourstory.com/story/Escape_(Strategy)_.aspx,gl41,https://chooseyourstory.com/member/?Username=gl41,5,3.56
Puzzles / Games,Escape From School,https://chooseyourstory.com/story/Escape_From_School.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,7,5.74
Puzzles / Games,Escape the Room,https://chooseyourstory.com/story/Escape_the_Room.aspx,richyg92,https://chooseyourstory.com/member/?Username=richyg92,1,3.03
Puzzles / Games,Escape the Room 2,https://chooseyourstory.com/story/Escape_the_Room_2.aspx,richyg92,https://chooseyourstory.com/member/?Username=richyg92,3,3.19
Puzzles / Games,Finals Week!,https://chooseyourstory.com/story/Finals_Week!.aspx,march5th00,https://chooseyourstory.com/member/?Username=march5th00,7,5.87
Puzzles / Games,Find the Hat,https://chooseyourstory.com/story/Find_the_Hat.aspx,FeatheroftheSky,https://chooseyourstory.com/member/?Username=FeatheroftheSky,5,4.03
Puzzles / Games,Finding the Muse,https://chooseyourstory.com/story/Finding_the_Muse.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,5,4.65
Puzzles / Games,Forum Wars,https://chooseyourstory.com/story/Forum_Wars.aspx,Loon,https://chooseyourstory.com/member/?Username=Loon,8,5.13
Puzzles / Games,Harry Potter and the Deathly Hallows Quiz,https://chooseyourstory.com/story/Harry_Potter_and_the_Deathly_Hallows_Quiz.aspx,harrypotterfan17,https://chooseyourstory.com/member/?Username=harrypotterfan17,5,4.28
Puzzles / Games,Jurassic Fairview Park,https://chooseyourstory.com/story/Jurassic_Fairview_Park.aspx,chocobot,https://chooseyourstory.com/member/?Username=chocobot,8,5.94
Puzzles / Games,Kelly Unicornstrider and Friends (1982-1985) Super Quiz,https://chooseyourstory.com/story/Kelly_Unicornstrider_and_Friends_(1982-1985)_Super_Quiz.aspx,Gower,https://chooseyourstory.com/member/?Username=Gower,1,6.77
Puzzles / Games,Kill Aman's Mustache,https://chooseyourstory.com/story/Kill_Aman's_Mustache.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,7,7.06
Puzzles / Games,Koi Koi!,https://chooseyourstory.com/story/Koi_Koi!.aspx,Killa_Robot,https://chooseyourstory.com/member/?Username=Killa_Robot,8,6.83
Puzzles / Games,Little mage's potion shop (and the curious adventures surrounding it),https://chooseyourstory.com/story/Little_mage's_potion_shop_(and_the_curious_adventures_surrounding_it).aspx,Darius_Conwright,https://chooseyourstory.com/member/?Username=Darius_Conwright,2,6.28
Puzzles / Games,Monster Trivia,https://chooseyourstory.com/story/Monster_Trivia.aspx,breezy134,https://chooseyourstory.com/member/?Username=breezy134,3,4.51
Puzzles / Games,Ocean Adventure,https://chooseyourstory.com/story/Ocean_Adventure.aspx,Jake Lubinski,https://chooseyourstory.com/member/?Username=Jake+Lubinski,4,3.69
Puzzles / Games,Ruins of Anzar,https://chooseyourstory.com/story/Ruins_of_Anzar.aspx,Gryphon,https://chooseyourstory.com/member/?Username=Gryphon,4,5.38
Puzzles / Games,Running Program...,https://chooseyourstory.com/story/Running_Program_0x2e__0x2e__0x2e_.aspx,HugsGoodbye,https://chooseyourstory.com/member/?Username=HugsGoodbye,2,3.56
Puzzles / Games,So You Want To Join A Cult,https://chooseyourstory.com/story/So_You_Want_To_Join_A_Cult.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,2,5.58
Puzzles / Games,Strategy Simulator,https://chooseyourstory.com/story/Strategy_Simulator.aspx,GrottyStatute74,https://chooseyourstory.com/member/?Username=GrottyStatute74,5,3.29
Puzzles / Games,Temple of Spades,https://chooseyourstory.com/story/Temple_of_Spades.aspx,JessieJump,https://chooseyourstory.com/member/?Username=JessieJump,3,5.16
Puzzles / Games,Test Your Knowledge: The Fellowship of the Ring,https://chooseyourstory.com/story/Test_Your_Knowledge_0x3a__The_Fellowship_of_the_Ring.aspx,Sir_Lancegalawain,https://chooseyourstory.com/member/?Username=Sir_Lancegalawain,1,4.73
Puzzles / Games,Test Your Knowledge: The Hobbit,https://chooseyourstory.com/story/Test_Your_Knowledge_0x3a__The_Hobbit.aspx,Sir_Lancegalawain,https://chooseyourstory.com/member/?Username=Sir_Lancegalawain,1,4.44
Puzzles / Games,The Big Little History Quiz,https://chooseyourstory.com/story/The_Big_Little_History_Quiz.aspx,Romulus,https://chooseyourstory.com/member/?Username=Romulus,3,4.47
Puzzles / Games,The Chained God,https://chooseyourstory.com/story/The_Chained_God.aspx,Loon,https://chooseyourstory.com/member/?Username=Loon,7,4.73
Puzzles / Games,The Challenge Rooms,https://chooseyourstory.com/story/The_Challenge_Rooms.aspx,Celemion,https://chooseyourstory.com/member/?Username=Celemion,3,3.66
Puzzles / Games,The Dream Thief,https://chooseyourstory.com/story/The_Dream_Thief.aspx,Future,https://chooseyourstory.com/member/?Username=Future,8,5.16
Puzzles / Games,The Emperor's Zoo,https://chooseyourstory.com/story/The_Emperor's_Zoo.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,5,5.43
Puzzles / Games,The King's Logic Puzzle,https://chooseyourstory.com/story/The_King's_Logic_Puzzle.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,6,5.93
Puzzles / Games,The King's Successor,https://chooseyourstory.com/story/The_King's_Successor.aspx,hegs012030,https://chooseyourstory.com/member/?Username=hegs012030,4,3.60
Puzzles / Games,The Spooky Hotel!,https://chooseyourstory.com/story/The_Spooky_Hotel!.aspx,Expander,https://chooseyourstory.com/member/?Username=Expander,4,3.88
Puzzles / Games,The Thief and the Crown Puzzle,https://chooseyourstory.com/story/The_Thief_and_the_Crown_Puzzle.aspx,Romulus,https://chooseyourstory.com/member/?Username=Romulus,4,4.57
Puzzles / Games,The Tower of Rowena,https://chooseyourstory.com/story/The_Tower_of_Rowena.aspx,DavidG,https://chooseyourstory.com/member/?Username=DavidG,4,6.29
Puzzles / Games,The Wal*Mart Game!,https://chooseyourstory.com/story/The_Wal_0x2a_Mart_Game!.aspx,thatguy,https://chooseyourstory.com/member/?Username=thatguy,5,6.75
Puzzles / Games,Tower of Riddles,https://chooseyourstory.com/story/Tower_of_Riddles.aspx,Briar_Rose,https://chooseyourstory.com/member/?Username=Briar_Rose,7,6.99
Puzzles / Games,TRAPPED!!!,https://chooseyourstory.com/story/TRAPPED!!!.aspx,Maze_Man,https://chooseyourstory.com/member/?Username=Maze_Man,3,4.97
Puzzles / Games,Twenty-Three,https://chooseyourstory.com/story/Twenty-Three.aspx,thatguy,https://chooseyourstory.com/member/?Username=thatguy,7,4.88
Puzzles / Games,Welcome to Puzzle Land,https://chooseyourstory.com/story/Welcome_to_Puzzle_Land.aspx,325boy,https://chooseyourstory.com/member/?Username=325boy,6,3.33
Puzzles / Games,What Magic Ability Would You Have?,https://chooseyourstory.com/story/What_Magic_Ability_Would_You_Have_0x3f_.aspx,HourglassCinnaRose,https://chooseyourstory.com/member/?Username=HourglassCinnaRose,1,4.16
Puzzles / Games,White Room,https://chooseyourstory.com/story/White_Room.aspx,isabellautomaton,https://chooseyourstory.com/member/?Username=isabellautomaton,1,4.51
Puzzles / Games,WWII Grand Strategy,https://chooseyourstory.com/story/WWII_Grand_Strategy.aspx,Rommel,https://chooseyourstory.com/member/?Username=Rommel,4,5.01
Puzzles / Games,Z-DAY Survival Quiz,https://chooseyourstory.com/story/Z-DAY_Survival_Quiz.aspx,_Zomby_,https://chooseyourstory.com/member/?Username=_Zomby_,1,4.65
Edutainment,#AroundTheWorldIn80DaysChallenge,https://chooseyourstory.com/story/_0x23_AroundTheWorldIn80DaysChallenge.aspx,kawaiiprincess,https://chooseyourstory.com/member/?Username=kawaiiprincess,4,3.16
Edutainment,A British Shipwright Immigrant's Life in Canada (1830),https://chooseyourstory.com/story/A_British_Shipwright_Immigrant's_Life_in_Canada_(1830).aspx,doneamo,https://chooseyourstory.com/member/?Username=doneamo,2,4.38
Edutainment,A Hero's Odyssey,https://chooseyourstory.com/story/A_Hero's_Odyssey.aspx,Romulus,https://chooseyourstory.com/member/?Username=Romulus,3,5.73
Edutainment,A Jung Hero's Adventure,https://chooseyourstory.com/story/A_Jung_Hero's_Adventure.aspx,chocobot,https://chooseyourstory.com/member/?Username=chocobot,4,4.73
Edutainment,A Titanic Experience,https://chooseyourstory.com/story/A_Titanic_Experience.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.29
Edutainment,A Very Special Choose Your Story,https://chooseyourstory.com/story/A_Very_Special_Choose_Your_Story.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,5.31
Edutainment,Action Research,https://chooseyourstory.com/story/Action_Research.aspx,nenbeely,https://chooseyourstory.com/member/?Username=nenbeely,5,3.50
Edutainment,Adventures With Raven,https://chooseyourstory.com/story/Adventures_With_Raven.aspx,webadept,https://chooseyourstory.com/member/?Username=webadept,3,5.13
Edutainment,American Outlaws: Bonnie and Clyde,https://chooseyourstory.com/story/American_Outlaws_0x3a__Bonnie_and_Clyde.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,5,6.36
Edutainment,American Outlaws: The Dillinger Gang,https://chooseyourstory.com/story/American_Outlaws_0x3a__The_Dillinger_Gang.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.55
Edutainment,American Outlaws: The James Gang,https://chooseyourstory.com/story/American_Outlaws_0x3a__The_James_Gang.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,5,6.78
Edutainment,American Outlaws: The Wild Bunch,https://chooseyourstory.com/story/American_Outlaws_0x3a__The_Wild_Bunch.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.57
Edutainment,Amish Adventure,https://chooseyourstory.com/story/Amish_Adventure.aspx,amishamishamish,https://chooseyourstory.com/member/?Username=amishamishamish,1,4.02
Edutainment,Apostle,https://chooseyourstory.com/story/Apostle.aspx,Zealot,https://chooseyourstory.com/member/?Username=Zealot,2,3.46
Edutainment,are you happy with your choices?,https://chooseyourstory.com/story/are_you_happy_with_your_choices_0x3f_.aspx,hanaemi,https://chooseyourstory.com/member/?Username=hanaemi,2,4.19
Edutainment,ARFEC 2013,https://chooseyourstory.com/story/ARFEC_2013.aspx,ARFEC2013,https://chooseyourstory.com/member/?Username=ARFEC2013,2,4.23
Edutainment,Arizona Desert,https://chooseyourstory.com/story/Arizona_Desert.aspx,RonnieRibcake,https://chooseyourstory.com/member/?Username=RonnieRibcake,6,3.35
Edutainment,Basic History/Geography Quiz,https://chooseyourstory.com/story/Basic_History_0x2f_Geography_Quiz.aspx,DFHTHK,https://chooseyourstory.com/member/?Username=DFHTHK,5,3.23
Edutainment,Battlefield Commander: Ancient Warfare,https://chooseyourstory.com/story/Battlefield_Commander_0x3a__Ancient_Warfare.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.54
